,Imagem,FEX-esperada,FEX-detectada
141,fighting_mother_720.jpg,neutral,neutral
142,fighting_president_60.jpg,neutral,angry
143,fighting_soldier_732.jpg,sad,disgust
144,fighting_son_518.jpg,neutral,happy
145,fighting_student_195.jpg,neutral,neutral
146,fighting_wife_180.jpg,happy,happy
147,fighting_wife_398.jpg,neutral,angry
148,fighting_wife_413.jpg,neutral,angry
149,fighting_wife_566.jpg,sad,neutral
150,fighting_woman_509.jpg,neutral,fear
151,fighting_worker_42.jpg,neutral,disgust
152,hostile_actor_362.jpg,sad,angry
153,hostile_actor_945.jpg,happy,happy
154,hostile_american_45.jpg,happy,neutral
155,hostile_european_132.jpg,neutral,happy
156,hostile_european_558.jpg,neutral,angry
157,hostile_father_803.jpg,neutral,neutral
158,hostile_father_959.jpg,neutral,angry
159,hostile_grandfather_185.jpg,neutral,angry
160,hostile_grandfather_187.jpg,neutral,disgust
161,hostile_grandmother_297.jpg,surprise,surprise
162,hostile_husband_496.jpg,happy,angry
163,hostile_infant_935.jpg,neutral,neutral
164,hostile_man_521.jpg,surprise,angry
165,hostile_man_95.jpg,surprise,angry
166,hostile_manager_12.jpg,surprise,angry
167,hostile_manager_369.jpg,surprise,surprise
168,hostile_manager_39.jpg,sad,disgust
169,hostile_mother_14.jpg,neutral,angry
170,hostile_mother_311.jpg,happy,angry
171,hostile_mother_431.jpg,angry,angry
172,hostile_mother_592.jpg,neutral,happy
173,hostile_son_9.jpg,neutral,angry
174,hostile_wife_385.jpg,neutral,angry
175,hostile_woman_120.jpg,surprise,surprise
176,hostile_woman_150.jpg,angry,angry
177,hostile_woman_295.jpg,happy,disgust
178,hostile_woman_480.jpg,happy,disgust
179,hostile_worker_429.jpg,angry,angry
180,hostile_yang_192.jpg,neutral,happy
181,hostile_yang_360.jpg,happy,angry
182,hostile_yang_67.jpg,neutral,neutral
183,mad_African_422.jpg,surprise,surprise
184,mad_american_318.jpg,neutral,angry
185,mad_american_356.jpg,angry,disgust
186,mad_asian_15.jpg,surprise,angry
187,mad_asian_20.jpg,angry,angry
188,mad_chinese_15.jpg,angry,angry
189,mad_chinese_248.jpg,happy,neutral
190,mad_couple_70.jpg,neutral,neutral
191,mad_european_166.jpg,surprise,angry
192,mad_expression_1.jpg,angry,angry
193,mad_expression_102.jpg,sad,disgust
194,mad_expression_260.jpg,happy,happy
195,mad_expression_554.jpg,fear,fear
196,mad_family_340.jpg,neutral,neutral
197,mad_girl_85.jpg,disgust,angry
198,mad_husband_155.jpg,happy,angry
199,mad_husband_428.jpg,happy,happy
200,mad_lady_38.jpg,neutral,surprise
201,mad_lady_508.jpg,happy,disgust
202,mad_man_185.jpg,happy,neutral
203,mad_manager_846.jpg,angry,happy
204,mad_old_154.jpg,neutral,neutral
205,mad_president_407.jpg,neutral,disgust
206,mad_president_494.jpg,neutral,disgust
207,mad_wife_335.jpg,neutral,angry
208,mad_woman_13.jpg,angry,surprise
209,mad_woman_205.jpg,angry,angry
210,mad_woman_708.jpg,disgust,sad
211,mad_woman_87.jpg,angry,disgust
212,mad_yang_106.jpg,angry,angry
213,crying_man_240.jpg,sad,disgust
214,distressed_teacher_658.jpg,happy,happy
215,disgust_expression_23.jpg,disgust,disgust
216,disgust_infant_69.jpg,disgust,disgust
217,distaste_girl_455.jpg,disgust,disgust
218,distaste_man_90.jpg,sad,disgust
219,anxious_chinese_369.jpg,happy,surprise
220,anxious_girl_143.jpg,fear,disgust
221,anxious_girl_162.jpg,disgust,disgust
222,anxious_grandfather_827.jpg,fear,sad
223,anxious_manager_188.jpg,neutral,neutral
224,anxious_mother_902.jpg,neutral,neutral
225,anxious_son_290.jpg,surprise,surprise
226,frightened_asian_66.jpg,surprise,fear
227,frightened_asian_81.jpg,angry,fear
228,frightened_black_331.jpg,surprise,surprise
229,frightened_black_333.jpg,neutral,neutral
230,frightened_boy_227.jpg,surprise,surprise
231,frightened_by_the_movie_american_424.jpg,neutral,sad
232,frightened_by_the_movie_asian_306.jpg,neutral,neutral
233,frightened_by_the_movie_chinese_603.jpg,disgust,sad
234,frightened_by_the_movie_couple_37.jpg,neutral,sad
235,frightened_by_the_movie_couple_557.jpg,fear,surprise
236,frightened_by_the_movie_expression_131.jpg,fear,fear
237,frightened_by_the_movie_infant_288.jpg,disgust,neutral
238,frightened_by_the_movie_infant_370.jpg,happy,neutral
239,frightened_expression_274.jpg,fear,fear
240,frightened_expression_422.jpg,neutral,surprise
241,frightened_grandmother_85.jpg,surprise,sad
242,frightened_man_93.jpg,surprise,fear
243,frightened_student_83.jpg,neutral,surprise
244,frightened_teacher_949.jpg,disgust,disgust
245,frightened_woman_475.jpg,surprise,surprise
246,angry_African_202.jpg,sad,neutral
247,angry_asian_147.jpg,happy,fear
248,angry_black_737.jpg,surprise,surprise
249,angry_boss_166.jpg,angry,angry
250,angry_boss_22.jpg,surprise,neutral
251,angry_chinese_72.jpg,angry,angry
252,angry_expression_124.jpg,disgust,happy
253,angry_family_195.jpg,neutral,sad
254,angry_girl_156.jpg,fear,fear
255,angry_grandfather_407.jpg,sad,surprise
256,angry_grandmother_110.jpg,sad,angry
257,angry_husband_26.jpg,surprise,disgust
258,angry_man_102.jpg,angry,angry
259,angry_son_486.jpg,fear,angry
260,angry_student_2.jpg,sad,angry
261,angry_student_42.jpg,disgust,fear
262,angry_worker_91.jpg,disgust,angry
263,annoyed_actor_386.jpg,sad,angry
264,annoyed_actor_692.jpg,happy,angry
265,annoyed_African_426.jpg,fear,angry
266,annoyed_expression_147.jpg,neutral,angry
267,annoyed_expression_159.jpg,angry,angry
268,annoyed_expression_173.jpg,neutral,neutral
269,annoyed_expression_556.jpg,disgust,angry
270,annoyed_face_170.jpg,disgust,sad
271,annoyed_father_860.jpg,neutral,neutral
272,annoyed_girl_174.jpg,surprise,disgust
273,annoyed_lady_7.jpg,fear,fear
274,annoyed_man_175.jpg,disgust,sad
275,annoyed_manager_767.jpg,happy,happy
276,annoyed_mother_128.jpg,neutral,disgust
277,annoyed_mother_130.jpg,neutral,surprise
278,annoyed_mother_506.jpg,neutral,angry
279,annoyed_people_106.jpg,neutral,happy
280,annoyed_woman_87.jpg,sad,disgust
281,annoyed_worker_357.jpg,neutral,sad
282,annoyed_worker_76.jpg,neutral,neutral
283,fierce_actor_62.jpg,neutral,neutral
284,fierce_actor_845.jpg,neutral,surprise
285,fierce_African_147.jpg,neutral,disgust
286,fierce_boss_397.jpg,angry,angry
287,fierce_manager_178.jpg,neutral,sad
288,fierce_manager_754.jpg,happy,angry
289,fierce_old_343.jpg,neutral,angry
290,fierce_programmer_130.jpg,happy,neutral
291,fierce_soldier_797.jpg,neutral,neutral
292,fierce_wife_196.jpg,neutral,neutral
293,fierce_wife_219.jpg,neutral,sad
294,fierce_yang_743.jpg,neutral,neutral
295,fighting_asian_604.jpg,happy,happy
296,fighting_boy_587.jpg,angry,angry
297,fighting_couple_153.jpg,neutral,neutral
298,fighting_european_761.jpg,sad,surprise
299,fighting_man_5.jpg,neutral,neutral
300,fighting_manager_173.jpg,surprise,sad
301,fighting_mother_20.jpg,neutral,disgust
302,fighting_mother_268.jpg,neutral,surprise
303,fighting_mother_89.jpg,surprise,surprise
304,fighting_son_276.jpg,neutral,sad
305,fighting_wife_288.jpg,neutral,disgust
306,hostile_actor_877.jpg,neutral,neutral
307,hostile_asian_167.jpg,neutral,neutral
308,hostile_expression_146.jpg,surprise,angry
309,hostile_infant_570.jpg,neutral,neutral
310,hostile_lady_918.jpg,neutral,surprise
311,hostile_programmer_827.jpg,disgust,disgust
312,hostile_soldier_110.jpg,surprise,surprise
313,hostile_soldier_601.jpg,neutral,disgust
314,hostile_yang_583.jpg,surprise,sad
315,mad_actor_1.jpg,disgust,neutral
316,mad_american_356.jpg,surprise,disgust
317,mad_asian_152.jpg,sad,sad
318,mad_girl_181.jpg,surprise,surprise
319,mad_girl_254.jpg,happy,neutral
320,mad_husband_496.jpg,happy,happy
321,mad_lady_23.jpg,neutral,surprise
322,expressionless_actor_430.jpg,neutral,neutral
323,expressionless_asian_978.jpg,happy,neutral
324,expressionless_couple_226.jpg,disgust,disgust
325,expressionless_father_914.jpg,fear,fear
326,expressionless_father_914.jpg,angry,fear
327,expressionless_man_304.jpg,sad,neutral
328,expressionless_programmer_415.jpg,disgust,neutral
329,expressionless_teacher_39.jpg,sad,neutral
330,expressionless_worker_328.jpg,sad,neutral
331,expressionless_worker_402.jpg,neutral,happy
332,crying_boss_150.jpg,sad,neutral
333,crying_boss_706.jpg,disgust,neutral
334,crying_expression_131.jpg,sad,disgust
335,crying_manager_866.jpg,happy,sad
336,crying_son_370.jpg,sad,fear
337,crying_teacher_431.jpg,sad,angry
338,distressed_couple_246.jpg,disgust,neutral
339,distressed_mother_305.jpg,neutral,neutral
340,distressed_people_562.jpg,neutral,neutral
341,distressed_student_298.jpg,neutral,surprise
342,distressed_woman_149.jpg,surprise,happy
343,heartbroken_actor_685.jpg,happy,neutral
344,heartbroken_African_86.jpg,neutral,neutral
345,heartbroken_boss_598.jpg,neutral,neutral
346,heartbroken_girl_532.jpg,neutral,neutral
347,heartbroken_grandmother_227.jpg,happy,angry
348,heartbroken_old_291.jpg,happy,surprise
349,heartbroken_people_629.jpg,surprise,surprise
350,heartbroken_student_329.jpg,happy,happy
351,heartbroken_wife_412.jpg,happy,sad
352,unhappy_expression_76.jpg,sad,neutral
353,boring_actor_18.jpg,sad,surprise
354,boring_actor_68.jpg,neutral,neutral
355,boring_black_441.jpg,happy,happy
356,boring_black_631.jpg,disgust,neutral
357,boring_boss_350.jpg,angry,sad
358,boring_chinese_240.jpg,surprise,neutral
359,boring_chinese_346.jpg,disgust,disgust
360,boring_expression_396.jpg,happy,neutral
361,boring_face_354.jpg,surprise,surprise
362,boring_family_563.jpg,neutral,neutral
363,boring_lady_109.jpg,happy,happy
364,boring_mother_398.jpg,disgust,neutral
365,boring_people_18.jpg,disgust,angry
366,boring_people_724.jpg,happy,neutral
367,boring_teacher_111.jpg,neutral,neutral
368,boring_teacher_443.jpg,surprise,fear
369,boring_woman_144.jpg,angry,angry
370,boring_woman_313.jpg,happy,disgust
371,disgust_asian_679.jpg,surprise,surprise
372,disgust_black_156.jpg,disgust,angry
373,disgust_boy_766.jpg,surprise,surprise
374,disgust_face_189.jpg,disgust,disgust
375,disgust_face_674.jpg,sad,happy
376,disgust_face_674.jpg,surprise,happy
377,disgust_girl_15.jpg,disgust,disgust
378,disgust_girl_181.jpg,surprise,surprise
379,disgust_girl_45.jpg,surprise,sad
380,disgust_man_80.jpg,fear,disgust
381,disgust_manager_314.jpg,neutral,disgust
382,disgust_soldier_660.jpg,sad,disgust
383,disgust_son_423.jpg,sad,surprise
384,disgust_student_370.jpg,neutral,surprise
385,disgust_woman_187.jpg,happy,sad
386,distaste_boy_472.jpg,neutral,neutral
387,distaste_chinese_105.jpg,happy,neutral
388,distaste_chinese_80.jpg,neutral,neutral
389,distaste_expression_734.jpg,neutral,surprise
390,distaste_manager_110.jpg,sad,surprise
391,distaste_manager_215.jpg,happy,disgust
392,distaste_soldier_975.jpg,sad,disgust
393,distaste_teacher_61.jpg,surprise,surprise
394,distaste_wife_248.jpg,happy,sad
395,distaste_woman_71.jpg,neutral,neutral
396,crying_actor_279.jpg,neutral,neutral
397,crying_asian_424.jpg,sad,sad
398,crying_asian_573.jpg,sad,sad
399,crying_boy_36.jpg,sad,surprise
400,crying_chinese_315.jpg,sad,sad
401,crying_chinese_363.jpg,sad,sad
402,crying_chinese_59.jpg,sad,sad
403,crying_chinese_590.jpg,sad,sad
404,crying_chinese_657.jpg,sad,sad
405,crying_chinese_657.jpg,sad,sad
406,crying_expression_142.jpg,sad,angry
407,crying_face_156.jpg,sad,sad
408,crying_family_723.jpg,neutral,sad
409,crying_father_81.jpg,neutral,neutral
410,crying_grandfather_260.jpg,neutral,sad
411,crying_grandmother_154.jpg,sad,sad
412,crying_grandmother_202.jpg,neutral,neutral
413,crying_grandmother_596.jpg,sad,neutral
414,crying_husband_369.jpg,sad,disgust
415,crying_husband_548.jpg,sad,disgust
416,crying_husband_609.jpg,sad,sad
417,crying_infant_199.jpg,sad,angry
418,crying_infant_368.jpg,sad,sad
419,crying_lady_150.jpg,sad,sad
420,crying_lady_342.jpg,sad,sad
421,crying_lady_422.jpg,sad,neutral
422,crying_manager_491.jpg,sad,neutral
423,crying_manager_729.jpg,happy,angry
424,crying_mother_351.jpg,sad,fear
425,crying_people_295.jpg,sad,sad
426,crying_people_321.jpg,sad,neutral
427,crying_president_356.jpg,neutral,neutral
428,crying_president_554.jpg,happy,disgust
429,crying_president_724.jpg,sad,sad
430,crying_soldier_241.jpg,neutral,neutral
431,crying_son_30.jpg,sad,sad
432,crying_son_461.jpg,neutral,neutral
433,crying_student_138.jpg,sad,fear
434,crying_student_509.jpg,sad,sad
435,crying_student_51.jpg,sad,surprise
436,crying_wife_165.jpg,sad,sad
437,crying_wife_173.jpg,sad,surprise
438,crying_wife_321.jpg,sad,sad
439,crying_wife_74.jpg,sad,sad
440,crying_woman_247.jpg,sad,sad
441,crying_woman_66.jpg,sad,sad
442,crying_worker_166.jpg,sad,disgust
443,crying_worker_192.jpg,sad,sad
444,crying_yang_280.jpg,sad,sad
445,distressed_actor_568.jpg,neutral,neutral
446,distressed_boy_628.jpg,sad,disgust
447,distressed_chinese_899.jpg,neutral,disgust
448,distressed_expression_468.jpg,neutral,angry
449,distressed_expression_521.jpg,disgust,surprise
450,distressed_family_417.jpg,happy,happy
451,distressed_girl_321.jpg,neutral,surprise
452,distressed_grandfather_615.jpg,neutral,sad
453,distressed_grandfather_694.jpg,neutral,neutral
454,distressed_lady_307.jpg,neutral,neutral
455,distressed_manager_810.jpg,neutral,neutral
456,distressed_manager_819.jpg,happy,disgust
457,distressed_people_33.jpg,sad,neutral
458,distressed_people_382.jpg,neutral,angry
459,distressed_people_470.jpg,neutral,angry
460,distressed_people_691.jpg,neutral,angry
461,distressed_people_85.jpg,neutral,neutral
462,distressed_president_351.jpg,happy,surprise
463,distressed_programmer_524.jpg,sad,sad
464,distressed_soldier_429.jpg,disgust,sad
465,distressed_student_246.jpg,neutral,neutral
466,distressed_teacher_218.jpg,neutral,neutral
467,distressed_teacher_773.jpg,angry,sad
468,distressed_wife_131.jpg,neutral,neutral
469,distressed_wife_33.jpg,neutral,angry
470,distressed_wife_520.jpg,sad,fear
471,distressed_wife_713.jpg,surprise,surprise
472,distressed_yang_218.jpg,neutral,angry
473,heartbroken_actor_246.jpg,neutral,neutral
474,heartbroken_actor_425.jpg,sad,angry
475,heartbroken_actor_746.jpg,neutral,neutral
476,heartbroken_African_182.jpg,happy,happy
477,heartbroken_African_302.jpg,neutral,neutral
478,heartbroken_american_906.jpg,neutral,neutral
479,heartbroken_asian_110.jpg,neutral,neutral
480,heartbroken_black_760.jpg,sad,sad
481,heartbroken_boss_684.jpg,sad,neutral
482,heartbroken_boss_78.jpg,sad,sad
483,heartbroken_chinese_915.jpg,neutral,happy
484,heartbroken_couple_289.jpg,sad,angry
485,heartbroken_european_417.jpg,neutral,disgust
486,heartbroken_expression_168.jpg,neutral,sad
487,heartbroken_face_235.jpg,neutral,neutral
488,heartbroken_grandfather_252.jpg,neutral,neutral
489,heartbroken_grandfather_388.jpg,sad,neutral
490,heartbroken_grandmother_103.jpg,neutral,neutral
491,heartbroken_grandmother_290.jpg,neutral,surprise
492,heartbroken_grandmother_385.jpg,sad,neutral
493,heartbroken_grandmother_560.jpg,happy,neutral
494,heartbroken_husband_685.jpg,sad,neutral
495,heartbroken_infant_390.jpg,neutral,fear
496,heartbroken_infant_455.jpg,sad,neutral
497,heartbroken_infant_646.jpg,neutral,angry
498,heartbroken_infant_690.jpg,sad,neutral
499,heartbroken_infant_762.jpg,neutral,angry
500,heartbroken_lady_494.jpg,angry,angry
501,heartbroken_man_586.jpg,sad,sad
502,heartbroken_man_654.jpg,sad,neutral
503,heartbroken_manager_423.jpg,neutral,sad
504,heartbroken_manager_486.jpg,sad,neutral
505,heartbroken_mother_303.jpg,sad,happy
506,heartbroken_people_489.jpg,neutral,angry
507,heartbroken_people_619.jpg,disgust,neutral
508,heartbroken_president_407.jpg,happy,angry
509,heartbroken_president_694.jpg,sad,sad
510,heartbroken_programmer_969.jpg,neutral,neutral
511,heartbroken_soldier_727.jpg,happy,neutral
512,heartbroken_son_180.jpg,neutral,neutral
513,heartbroken_son_325.jpg,neutral,neutral
514,heartbroken_wife_705.jpg,neutral,neutral
515,heartbroken_yang_479.jpg,neutral,neutral
516,heartbroken_yang_673.jpg,neutral,neutral
517,unhappy_expression_16.jpg,neutral,neutral
518,amazed_boss_263.jpg,neutral,angry
519,amazed_actor_78.jpg,happy,happy
520,amazed_actor_575.jpg,happy,neutral
521,amazed_boss_581.jpg,neutral,disgust
522,amazed_american_108.jpg,happy,neutral
523,amazed_american_231.jpg,happy,neutral
524,amazed_actor_309.jpg,neutral,neutral
525,amazed_actor_389.jpg,neutral,neutral
526,amazed_actor_370.jpg,neutral,angry
527,amazed_African_79.jpg,neutral,neutral
528,excited_asian_358.jpg,surprise,surprise
529,amazed_manager_105.jpg,happy,neutral
530,amazed_man_40.jpg,angry,angry
531,ecstatic_woman_2.jpg,fear,surprise
532,amazed_people_405.jpg,angry,disgust
533,amazed_programmer_304.jpg,sad,fear
534,amazed_worker_136.jpg,happy,happy
535,amazed_woman_419.jpg,neutral,sad
536,amazed_teacher_224.jpg,neutral,neutral
537,astound_family_731.jpg,neutral,angry
538,astound_family_731.jpg,neutral,angry
539,astound_student_850.jpg,sad,angry
540,astound_woman_573.jpg,neutral,neutral
541,astound_programmer_329.jpg,happy,neutral
542,astound_wife_397.jpg,happy,sad
543,astound_student_850.jpg,sad,angry
544,astound_woman_573.jpg,neutral,neutral
545,astound_programmer_329.jpg,happy,neutral
546,astound_wife_397.jpg,happy,happy
547,awe_asian_359.jpg,neutral,happy
548,awe_expression_386.jpg,happy,happy
549,awe_grandmother_110.jpg,disgust,happy
550,awe_girl_478.jpg,neutral,neutral
551,excited_girl_520.jpg,fear,surprise
552,awe_student_519.jpg,angry,angry
553,ecstatic_man_42.jpg,surprise,surprise
554,awe_wife_554.jpg,disgust,disgust
555,awe_woman_609.jpg,neutral,neutral
556,awe_woman_354.jpg,neutral,neutral
557,amazed_boss_348.jpg,disgust,neutral
558,amazed_father_873.jpg,surprise,disgust
559,amazed_chinese_58.jpg,disgust,neutral
560,amazed_boss_522.jpg,neutral,disgust
561,amazed_boss_151.jpg,surprise,surprise
562,amazed_face_24.jpg,surprise,surprise
563,amazed_president_256.jpg,neutral,surprise
564,amazed_lady_4.jpg,happy,surprise
565,amazed_man_183.jpg,neutral,neutral
566,amazed_manager_122.jpg,disgust,angry
567,amazed_people_337.jpg,neutral,sad
568,astound_couple_512.jpg,neutral,surprise
569,astound_boss_174.jpg,neutral,happy
570,astound_face_182.jpg,surprise,fear
571,astound_worker_478.jpg,disgust,angry
572,horrified_African_423.jpg,surprise,surprise
573,astound_worker_871.jpg,surprise,surprise
574,awe_expression_472.jpg,neutral,fear
575,awe_girl_478.jpg,neutral,neutral
576,awe_man_328.jpg,fear,surprise
577,awe_mother_368.jpg,happy,happy
578,surprised_expression_321.jpg,surprise,fear
579,amazed_actor_136.jpg,neutral,angry
580,surprised_expression_207.jpg,disgust,fear
581,amazed_actor_138.jpg,neutral,neutral
582,amazed_actor_180.jpg,happy,happy
583,amazed_actor_140.jpg,happy,happy
584,amazed_actor_334.jpg,disgust,neutral
585,shocked_expression_129.jpg,surprise,surprise
586,amazed_actor_176.jpg,happy,happy
587,shocked_expression_167.jpg,surprise,surprise
588,awe_worker_182.jpg,surprise,surprise
589,shocked_expression_221.jpg,surprise,surprise
590,awe_woman_47.jpg,surprise,surprise
591,shocked_expression_36.jpg,surprise,surprise
592,amazed_actor_466.jpg,happy,happy
593,amazed_actor_714.jpg,happy,happy
594,amazed_actor_713.jpg,happy,happy
595,amazed_African_202.jpg,happy,happy
596,amazed_actor_926.jpg,happy,sad
597,amazed_actor_503.jpg,happy,happy
598,amazed_actor_645.jpg,happy,happy
599,amazed_actor_856.jpg,happy,happy
600,amazed_African_136.jpg,happy,happy
601,amazed_actor_767.jpg,happy,happy
602,amazed_actor_865.jpg,happy,neutral
603,amazed_actor_342.jpg,happy,neutral
604,amazed_actor_649.jpg,happy,happy
605,amazed_actor_935.jpg,happy,happy
606,amazed_African_129.jpg,happy,happy
607,amazed_actor_849.jpg,happy,happy
608,amazed_actor_445.jpg,happy,happy
609,amazed_actor_832.jpg,happy,happy
610,amazed_actor_717.jpg,happy,happy
611,amazed_African_191.jpg,happy,happy
612,amazed_actor_405.jpg,neutral,neutral
613,amazed_African_106.jpg,happy,happy
614,amazed_actor_406.jpg,happy,disgust
615,amazed_actor_447.jpg,happy,disgust
616,amazed_actor_679.jpg,happy,happy
617,amazed_actor_600.jpg,happy,surprise
618,amazed_African_175.jpg,happy,happy
619,amazed_actor_679.jpg,happy,happy
620,amazed_american_763.jpg,happy,happy
621,amazed_american_495.jpg,happy,happy
622,amazed_asian_367.jpg,happy,happy
623,amazed_american_172.jpg,surprise,surprise
624,amazed_american_256.jpg,happy,happy
625,amazed_american_314.jpg,surprise,surprise
626,amazed_asian_305.jpg,neutral,disgust
627,amazed_African_83.jpg,happy,happy
628,amazed_asian_154.jpg,happy,happy
629,amazed_asian_48.jpg,happy,surprise
630,amazed_american_349.jpg,happy,happy
631,amazed_american_382.jpg,disgust,surprise
632,amazed_american_594.jpg,happy,happy
633,amazed_american_92.jpg,happy,happy
634,amazed_american_321.jpg,happy,happy
